time,high,low,open,volumefrom,volumeto,close
1630216800,48531.47,48277.32,48344.19,761.43,36882014.39,48464.56
1630213200,48398.18,48129.7,48181.96,554.08,26761153.94,48344.19
1630209600,48318.61,47841.49,48258.78,1561.73,75101731.44,48181.96
1630206000,48705.14,48120.85,48605.21,1558.62,75412505.53,48258.78
1630202400,49420.05,48490.27,49374.77,1207.8,59103928.11,48605.21
1630198800,49653.49,49316.23,49583.92,838.82,41517514.32,49374.77
1630195200,49615.62,48780.34,48918.9,1770.57,87286322.69,49583.92
1630191600,48921.44,48702.84,48735.06,243.09,11866163.66,48918.9
1630188000,49002.03,48715.74,48971.79,416.27,20346408.02,48735.06
1630184400,48987.32,48711.11,48755.96,325.82,15919487.52,48971.79
1630180800,48760.15,48621.42,48685.78,273.4,13311067.22,48755.96
1630177200,48816.35,48543.12,48814.27,539.79,26263102.62,48685.78
1630173600,49113.47,48792.96,49039.06,335.58,16430101.24,48814.27
1630170000,49072.4,48948.54,48999.44,376.39,18447985.49,49039.06
1630166400,49162.58,48747.65,48834.99,815.71,39973420.33,48999.44
1630162800,48834.99,48535.03,48667.31,448.03,21807585.97,48834.99
1630159200,48763.56,48386.9,48762.31,1273.54,61873590.08,48667.31
1630155600,48931.71,48718.27,48904.26,555.66,27115749.58,48762.31
1630152000,48974.88,48566.83,48712.13,963.67,47044194.33,48904.26
1630148400,48911.01,48674.06,48873.16,602.38,29383567.33,48712.13
1630144800,48987.29,48869.63,48948.6,440.92,21577159.28,48873.16
1630141200,49088.67,48920.12,48947.67,340.99,16709012.97,48948.6
1630137600,49078.59,48943.4,48971.76,416.33,20404836.56,48947.67
1630134000,49028.24,48845.86,49022.39,369.58,18079467.65,48971.76
1630130400,49088.35,48669.51,48900.02,728.62,35613654.75,49022.39
1630126800,49036.3,48892.51,48975.01,265.62,13004886.13,48900.02
1630123200,49093.86,48886.04,48886.04,355.57,17425265.67,48975.01
1630119600,49055.29,48886.04,48965.87,357.9,17524983.99,48886.04
1630116000,49160.33,48877.99,49160.19,600.97,29448573.19,48965.87
1630112400,49306.47,49073.13,49271.57,562.9,27674972.01,49160.19
1630108800,49299.56,48865.06,49088.1,1206.62,59308633.74,49271.57
1630105200,49129.96,48914.56,49006.1,801.73,39313501.29,49088.1
1630101600,49050.37,48732.46,48995.96,704.99,34487665.87,49006.1
1630098000,49067.53,48894.45,48917.52,831.17,40731887.8,48995.96
1630094400,49166.31,48189.42,48339.52,2248.62,109730289.48,48917.52
1630090800,48552.36,48304.84,48348.06,1007.38,48775359.82,48339.52
1630087200,48390.21,48155.33,48198.73,750.96,36270712.35,48348.06
1630083600,48351.26,48176.0,48219.46,720.07,34753171.0,48198.73
1630080000,48294.22,48037.25,48210.92,910.21,43861950.02,48219.46
1630076400,48442.91,48140.52,48140.59,1695.25,81888018.01,48210.92
1630072800,48237.59,47228.89,47305.26,3896.77,186680762.4,48140.59
1630069200,47390.84,47070.76,47371.92,1240.87,58599821.29,47305.26
1630065600,47537.27,47254.84,47495.3,823.7,39045400.42,47371.92
1630062000,47783.43,47374.79,47440.47,1286.89,61242090.41,47495.3
1630058400,47486.71,47203.04,47218.32,930.42,44073510.9,47440.47
1630054800,47330.9,47009.78,47194.99,552.13,26041401.74,47218.32
1630051200,47562.46,47160.08,47498.18,622.15,29471791.61,47194.99
1630047600,47532.75,46869.74,47185.31,1711.68,80950148.88,47498.18
1630044000,47256.69,47058.45,47114.98,423.24,19962880.1,47185.31
1630040400,47195.65,46876.4,46918.48,661.94,31133420.46,47114.98
1630036800,46985.09,46596.86,46825.04,864.86,40448892.44,46918.48
1630033200,47270.77,46709.52,47231.27,933.82,43799094.61,46825.04
1630029600,47479.67,47219.8,47257.89,618.6,29286337.61,47231.27
1630026000,47657.81,47222.91,47260.09,1620.92,76953437.13,47257.89
1630022400,47275.0,46376.81,46852.22,2014.4,94136439.21,47260.09
1630018800,47393.83,46831.39,47192.86,737.91,34779248.34,46852.22
1630015200,47445.2,47151.7,47267.67,715.62,33866706.69,47192.86
1630011600,47311.17,47030.79,47036.62,1070.9,50574280.63,47267.67
1630008000,47058.69,46857.79,46939.92,1083.26,50905520.68,47036.62
1630004400,47036.15,46779.39,47010.79,1088.37,51049462.18,46939.92
1630000800,47083.47,46750.91,46977.02,1014.23,47564209.48,47010.79
1629997200,47129.61,46911.09,46916.64,899.34,42298404.15,46977.02
1629993600,47061.65,46515.9,46795.93,1321.76,61842093.6,46916.64
1629990000,47058.02,46668.78,46858.37,1455.47,68184326.26,46795.93
1629986400,47425.72,46856.38,47201.75,1517.77,71563317.36,46858.37
1629982800,47278.58,46874.0,46945.97,1218.85,57410553.48,47201.75
1629979200,47390.48,46456.68,46860.76,3798.13,178004141.44,46945.97
1629975600,47211.47,46850.92,46975.8,1141.79,53707113.45,46860.76
1629972000,47062.79,46734.82,46789.65,721.35,33858987.48,46975.8
1629968400,47016.14,46783.54,46932.31,867.55,40673936.94,46789.65
1629964800,47092.27,46733.64,46893.57,1145.0,53711575.87,46932.31
1629961200,47035.06,46599.49,46882.49,2720.25,127213879.07,46893.57
1629957600,47271.31,46775.62,47069.86,2903.75,136460141.14,46882.49
1629954000,48049.24,46866.72,47892.1,3597.65,169910646.53,47069.86
1629950400,48004.52,47629.13,47910.85,1186.55,56731744.81,47892.1
1629946800,48727.95,47853.54,48712.52,1670.03,80461141.25,47910.85
1629943200,48848.13,48664.98,48754.09,565.1,27564422.22,48712.52
1629939600,49339.96,48753.79,49296.26,718.84,35236012.46,48754.09
1629936000,49358.2,48843.69,48996.44,1116.88,54889902.89,49296.26
1629932400,49106.76,48829.37,48909.08,606.9,29735018.28,48996.44
1629928800,49257.74,48844.93,49091.38,731.59,35863597.77,48909.08
1629925200,49096.36,48694.77,48708.84,589.58,28798159.2,49091.38
1629921600,49046.29,48628.44,48667.58,810.48,39560202.3,48708.84
1629918000,49161.77,48556.28,48946.27,1154.14,56411590.36,48667.58
1629914400,49031.04,48772.62,48841.96,759.17,37154137.74,48946.27
1629910800,49061.8,48530.25,48733.63,1489.96,72793951.36,48841.96
1629907200,48858.34,48635.01,48820.49,1066.95,52000130.48,48733.63
1629903600,48860.87,48315.1,48457.03,1801.48,87519133.68,48820.49
1629900000,48498.17,47344.96,47670.27,2664.77,128075851.98,48457.03
1629896400,47901.08,47633.51,47796.5,992.26,47424913.81,47670.27
1629892800,47829.24,47474.47,47579.86,973.48,46411084.08,47796.5
1629889200,47645.16,47379.07,47493.38,708.54,33658928.53,47579.86
1629885600,47590.99,47193.06,47263.97,724.84,34371466.61,47493.38
1629882000,47571.05,47135.07,47285.95,1703.54,80639035.04,47263.97
1629878400,48164.77,47279.74,48147.72,2474.97,118009491.51,47285.95
1629874800,48507.73,48067.67,48333.57,710.91,34307018.88,48147.72
1629871200,48614.48,48320.71,48532.62,660.72,32002030.89,48333.57
1629867600,48568.1,48010.98,48013.94,743.71,35964494.86,48532.62
1629864000,48246.05,47920.18,48000.13,578.58,27816927.94,48013.94
1629860400,48273.01,47990.19,48218.28,621.43,29930528.14,48000.13
1629856800,48293.5,48056.97,48160.25,611.77,29488192.71,48218.28
1629853200,48160.35,47743.16,48022.35,893.77,42870435.16,48160.25
1629849600,48119.11,47656.52,47690.54,987.59,47328451.63,48022.35
1629846000,48376.83,47580.66,48336.37,1541.55,73844495.89,47690.54
1629842400,48359.66,48132.43,48204.08,673.46,32498320.38,48336.37
1629838800,48377.24,47992.24,48329.94,553.27,26662558.37,48204.08
1629835200,48390.58,48066.13,48251.02,753.01,36344271.35,48329.94
1629831600,48420.05,47924.19,48186.59,1395.7,67252057.16,48251.02
1629828000,48190.75,47839.56,48025.84,1238.64,59483742.24,48186.59
1629824400,48292.04,47877.49,47939.5,1385.89,66715412.69,48025.84
1629820800,48381.64,47867.18,48300.43,1870.71,89992799.51,47939.5
1629817200,48584.61,48223.71,48531.6,1892.8,91635490.67,48300.43
1629813600,48708.56,48369.82,48611.69,2669.99,129623284.75,48531.6
1629810000,49384.92,48407.32,49341.5,3802.13,185276286.38,48611.69
1629806400,49464.12,49074.01,49445.8,1607.27,79194861.57,49341.5
1629802800,49465.93,49099.71,49308.27,731.49,36042354.56,49445.8
1629799200,49858.54,49277.39,49619.03,734.32,36351330.79,49308.27
1629795600,49743.73,49543.55,49708.49,371.18,18429957.72,49619.03
1629792000,49851.95,49590.47,49802.53,611.91,30428991.84,49708.49
1629788400,49859.97,49669.65,49806.5,609.44,30348311.75,49802.53
1629784800,49816.56,49513.96,49589.71,790.07,39258409.4,49806.5
1629781200,49643.7,49466.8,49505.36,457.72,22680235.25,49589.71
1629777600,49570.94,49200.59,49351.8,635.02,31379195.1,49505.36
1629774000,49390.55,49204.44,49210.26,540.42,26651883.43,49351.8
1629770400,49219.88,48965.89,48992.91,595.25,29246496.14,49210.26
1629766800,49256.92,48792.73,49221.2,2014.35,98606461.86,48992.91
1629763200,49688.57,49025.54,49521.06,1242.49,61238771.76,49221.2
1629759600,49722.69,49467.3,49675.21,572.79,28420789.33,49521.06
1629756000,49675.46,49426.34,49565.8,616.42,30568868.91,49675.21
1629752400,49607.5,49365.22,49523.24,677.31,33530843.68,49565.8
1629748800,49525.28,49048.25,49256.46,1105.9,54455080.63,49523.24
1629745200,49461.67,49095.45,49459.52,1346.99,66336925.08,49256.46
1629741600,49625.36,49398.66,49464.54,758.43,37537265.66,49459.52
1629738000,49803.66,49458.94,49714.78,1061.76,52640618.01,49464.54
1629734400,49732.35,49367.77,49556.5,1380.17,68386034.12,49714.78
1629730800,49912.58,49339.56,49735.56,2385.17,118394166.7,49556.5
1629727200,50350.8,49713.57,50178.37,2377.3,118694036.77,49735.56
1629723600,50309.27,50105.45,50305.37,1130.83,56760815.2,50178.37
1629720000,50475.86,50254.18,50425.6,681.4,34315138.16,50305.37
1629716400,50495.86,50169.38,50253.37,772.51,38894479.35,50425.6
1629712800,50513.83,50062.63,50332.99,1754.43,88263921.91,50253.37
1629709200,50381.9,50181.89,50263.41,730.19,36725742.37,50332.99
1629705600,50273.07,50113.82,50162.9,595.76,29907258.22,50263.41
1629702000,50205.88,50054.37,50191.63,716.86,35931804.83,50162.9
1629698400,50391.11,50032.73,50252.29,976.97,49043056.16,50191.63
1629694800,50438.86,50210.08,50319.86,1135.62,57135273.24,50252.29
1629691200,50401.45,50146.79,50285.33,1268.31,63772719.96,50319.86
1629687600,50322.78,49907.3,50089.75,2212.04,110936976.86,50285.33
1629684000,50228.66,49704.29,49870.66,2801.7,140012938.9,50089.75
1629680400,49946.95,49383.09,49451.17,2299.61,114477076.19,49870.66
1629676800,49456.79,49122.57,49289.71,1015.86,50108644.54,49451.17
1629673200,49512.19,49215.7,49299.56,1353.75,66867995.49,49289.71
1629669600,49311.57,48648.85,48723.14,1059.42,51912505.63,49299.56
1629666000,48761.54,48293.43,48420.77,484.85,23512515.3,48723.14
1629662400,48681.38,48300.35,48681.38,510.57,24722572.71,48420.77
1629658800,48702.56,48407.36,48420.73,437.04,21239148.22,48681.38
1629655200,48716.95,48228.72,48716.2,804.05,38922221.69,48420.73
1629651600,48778.57,48544.28,48657.21,442.88,21550194.69,48716.2
1629648000,48857.66,48415.25,48548.06,1066.39,51835586.72,48657.21
1629644400,48548.06,48119.98,48284.73,1595.01,77163793.3,48548.06
1629640800,48962.69,48268.72,48917.16,1649.33,80117578.76,48284.73
1629637200,49037.91,48724.13,48908.13,1137.75,55570193.41,48917.16
1629633600,49224.87,48897.34,49157.59,598.66,29335335.88,48908.13
1629630000,49236.51,49082.69,49158.73,303.6,14920973.53,49157.59
1629626400,49483.02,49139.5,49244.41,684.54,33787003.52,49158.73
1629622800,49292.49,49028.71,49028.71,302.68,14889808.55,49244.41
1629619200,49302.26,48959.33,49239.54,562.08,27597621.81,49028.71
1629615600,49279.07,49150.76,49206.7,349.02,17181351.45,49239.54
1629612000,49298.39,49098.98,49163.05,488.8,24065429.34,49206.7
1629608400,49226.9,49005.49,49090.02,438.49,21552662.89,49163.05
1629604800,49095.23,48820.16,48828.1,398.44,19509361.45,49090.02
1629601200,48925.97,48643.05,48872.66,481.11,23470123.89,48828.1
1629597600,49072.9,48780.33,49066.61,408.84,19995163.1,48872.66
1629594000,49185.76,48904.24,48960.49,479.41,23529782.17,49066.61
1629590400,49040.43,48724.53,48867.87,799.08,39074975.51,48960.49
1629586800,49412.21,48865.14,49376.09,609.42,29930510.12,48867.87
1629583200,49389.59,49197.82,49197.82,473.02,23331159.2,49376.09
1629579600,49266.72,48963.67,49008.34,524.83,25774828.18,49197.82
1629576000,49184.23,48889.87,48987.97,730.72,35817520.26,49008.34
1629572400,49515.34,48843.45,49509.9,1637.69,80447637.57,48987.97
1629568800,49708.23,49342.62,49690.15,1063.7,52635095.25,49509.9
1629565200,49809.82,49445.72,49524.5,1330.89,66067524.27,49690.15
1629561600,49696.23,49131.49,49234.54,1739.67,86101650.93,49524.5
1629558000,49307.84,49013.86,49038.56,661.94,32551851.92,49234.54
1629554400,49189.21,48995.59,49165.03,845.13,41469298.52,49038.56
1629550800,49432.8,49081.06,49229.38,1065.15,52474025.87,49165.03
1629547200,49335.1,48497.94,48554.35,1317.49,64462969.16,49229.38
1629543600,49417.08,48330.03,49315.93,936.36,45661448.38,48554.35
1629540000,49363.01,48805.02,48845.98,1265.71,62154148.92,49315.93
1629536400,48948.27,48796.88,48886.98,407.69,19920809.59,48845.98
1629532800,49133.34,48830.84,48973.11,858.62,42069627.12,48886.98
1629529200,48993.28,48661.72,48716.66,640.03,31272364.57,48973.11
1629525600,48875.86,48642.56,48874.54,758.17,36974215.75,48716.66
1629522000,48967.95,48610.41,48653.16,860.59,42045199.1,48874.54
1629518400,48855.39,48594.87,48852.24,1486.93,72432786.46,48653.16
1629514800,48941.09,48709.92,48884.52,718.69,35108125.08,48852.24
1629511200,49119.67,48872.65,49068.46,541.85,26549912.87,48884.52
1629507600,49086.89,48848.38,48934.52,729.27,35704178.63,49068.46
1629504000,49375.31,48769.09,49336.45,1724.95,84551844.18,48934.52
1629500400,49357.81,49042.79,49229.74,1199.97,59071980.76,49336.45
1629496800,49377.5,48982.66,49343.62,1611.87,79247510.1,49229.74
1629493200,49344.04,48665.55,48673.06,1362.04,66734682.29,49343.62
1629489600,48839.14,48638.93,48687.1,950.42,46329418.76,48673.06
1629486000,48723.14,48453.68,48466.47,949.27,46142134.4,48687.1
1629482400,48758.21,48311.6,48694.08,1441.63,69946891.94,48466.47
1629478800,48877.21,48628.98,48781.7,1289.3,62827336.51,48694.08
1629475200,49077.46,48555.71,48727.16,3302.96,161228711.45,48781.7
1629471600,48729.17,48233.41,48563.7,3143.56,152236426.93,48727.16
1629468000,48600.48,47671.95,47807.35,4708.65,226908640.69,48563.7
1629464400,47816.88,47128.97,47179.76,2659.58,126425784.78,47807.35
1629460800,47182.17,46896.04,46930.94,827.37,38911493.68,47179.76
1629457200,47238.01,46864.96,47236.6,889.77,41846497.9,46930.94
1629453600,47351.02,47124.01,47196.78,644.83,30445531.03,47236.6
1629450000,47331.31,46882.96,46895.1,1021.64,48183326.6,47196.78
1629446400,46972.92,46734.08,46809.46,868.76,40704644.02,46895.1
1629442800,47187.4,46717.36,47174.89,971.55,45622766.52,46809.46
1629439200,47245.05,47012.88,47144.35,668.91,31536998.6,47174.89
1629435600,47170.79,46893.54,47109.11,1107.19,52055771.12,47144.35
1629432000,47195.59,46994.4,47049.14,657.74,30986868.0,47109.11
1629428400,47189.84,46981.88,47161.41,666.99,31389004.23,47049.14
1629424800,47310.47,47091.74,47214.8,846.62,39957153.03,47161.41
1629421200,47310.41,46948.06,47140.33,1654.88,78047687.81,47214.8
1629417600,47380.68,46652.0,46761.49,2880.68,135786741.24,47140.33
1629414000,47044.06,46506.67,46799.42,1746.12,81692197.59,46761.49
1629410400,46799.42,46358.6,46619.57,1299.31,60461283.24,46799.42
1629406800,46701.79,46499.47,46587.04,547.52,25501680.98,46619.57
1629403200,46877.77,46449.37,46702.57,1450.88,67621474.33,46587.04
1629399600,46759.29,46508.71,46584.32,1668.18,77812809.09,46702.57
1629396000,46730.34,45700.88,45731.05,4029.01,186732213.41,46584.32
1629392400,45797.24,45438.03,45620.41,1391.3,63455521.99,45731.05
1629388800,45945.57,45615.17,45794.14,1217.22,55704266.86,45620.41
1629385200,45807.44,45456.97,45459.33,1590.43,72610877.72,45794.14
1629381600,45459.33,44978.8,44979.27,2421.24,109648236.18,45459.33
1629378000,44989.91,44429.09,44562.85,1666.52,74524006.15,44979.27
1629374400,44606.53,44160.84,44227.38,1197.83,53157283.01,44562.85
1629370800,44491.34,44219.37,44385.56,680.11,30163327.49,44227.38
1629367200,44864.97,44373.02,44788.49,733.55,32694075.34,44385.56
1629363600,44870.9,44620.87,44704.65,642.33,28757154.11,44788.49
1629360000,44968.09,44382.73,44648.92,1817.54,81297334.39,44704.65
1629356400,44648.92,44237.42,44382.57,1475.73,65548844.26,44648.92
1629352800,44493.77,44236.13,44421.99,619.5,27474784.17,44382.57
1629349200,44493.5,44058.37,44144.7,847.89,37594533.47,44421.99
1629345600,44324.04,43982.21,44076.87,1447.59,63875253.19,44144.7
1629342000,44614.96,44065.95,44605.24,1755.79,77735458.0,44076.87
1629338400,44964.06,44603.66,44964.06,891.77,39899338.14,44605.24
1629334800,45184.81,44886.98,45062.3,825.61,37196895.36,44964.06
1629331200,45078.0,44558.5,44714.54,1337.53,59869116.98,45062.3
1629327600,45188.93,44714.54,44879.0,985.7,44319988.67,44714.54
1629324000,44901.17,44539.1,44600.43,744.08,33309123.01,44879.0
1629320400,44782.05,44444.13,44537.38,926.31,41316469.56,44600.43
1629316800,44995.42,44534.99,44910.94,1568.79,70161218.96,44537.38
1629313200,45525.69,44796.62,45432.24,2507.51,113130008.08,44910.94
1629309600,46024.97,45396.29,45829.25,1864.66,85159312.04,45432.24
1629306000,45936.23,45758.86,45899.37,846.6,38810532.62,45829.25
1629302400,45967.01,45624.84,45818.93,1742.63,79842718.79,45899.37
1629298800,45838.49,45210.65,45421.91,1694.72,77188510.77,45818.93
1629295200,45489.2,45181.49,45288.11,1128.41,51180189.25,45421.91
1629291600,45393.84,45003.59,45003.59,1685.71,76278844.81,45288.11
1629288000,45112.19,44670.47,44759.45,914.87,41072724.98,45003.59
1629284400,45418.5,44664.07,45204.93,1538.19,69187620.27,44759.45
1629280800,45555.88,45137.13,45390.1,979.76,44401583.9,45204.93
1629277200,45462.35,45137.08,45260.05,1210.91,54941478.22,45390.1
1629273600,45266.73,44880.36,44972.83,693.81,31282957.76,45260.05
1629270000,45449.38,44915.78,45416.51,793.17,35822643.93,44972.83
1629266400,45502.6,45249.34,45447.9,777.62,35285122.22,45416.51
1629262800,45453.04,45027.81,45082.48,892.14,40414117.25,45447.9
1629259200,45274.83,44884.1,45061.95,847.01,38205826.85,45082.48
1629255600,45062.95,44636.33,44959.02,743.41,33320131.44,45061.95
1629252000,45144.76,44478.96,45120.84,1745.86,78294396.22,44959.02
1629248400,45124.03,44240.9,44810.09,1854.38,82796129.11,45120.84
1629244800,44990.47,44470.13,44684.43,1827.5,81807581.71,44810.09
1629241200,44932.8,44567.62,44892.98,778.95,34857183.47,44684.43
1629237600,44937.59,44438.79,44776.78,1934.93,86540778.44,44892.98
1629234000,45022.45,44734.2,45009.57,1325.56,59468916.04,44776.78
1629230400,45535.35,44578.38,45535.35,4992.34,224277236.24,45009.57
1629226800,45785.44,45328.33,45758.44,2082.79,94782613.87,45535.35
1629223200,46180.96,45669.92,45799.2,1914.34,87885786.01,45758.44
1629219600,45920.68,45544.07,45661.64,1424.83,65161278.1,45799.2
1629216000,45943.76,45544.98,45718.85,2054.99,94046671.34,45661.64
1629212400,46035.98,45664.76,45951.58,1847.36,84628015.23,45718.85
1629208800,46470.04,45889.69,46390.32,2389.52,110204766.33,45951.58
1629205200,46796.41,46349.96,46681.95,1353.58,62967396.18,46390.32
1629201600,47061.02,46681.95,46872.41,1401.2,65681212.22,46681.95
1629198000,47100.97,46645.92,46645.92,1408.86,66094967.48,46872.41
1629194400,46974.12,46630.96,46866.41,970.29,45449966.42,46645.92
1629190800,46878.41,46201.59,46204.92,1629.05,75957960.76,46866.41
1629187200,46365.61,45914.23,45942.83,603.31,27842572.93,46204.92
1629183600,46007.61,45667.88,45779.29,796.38,36485716.25,45942.83
1629180000,46093.41,45755.47,46056.94,1248.69,57360130.97,45779.29
1629176400,46464.79,46055.34,46396.09,728.63,33703856.35,46056.94
1629172800,46606.02,46282.4,46436.47,467.5,21711802.99,46396.09
1629169200,46619.08,46365.16,46436.29,791.49,36791010.85,46436.47
1629165600,46438.45,46169.06,46294.77,827.01,38313913.45,46436.29
1629162000,46387.18,45747.73,45776.87,1810.54,83583188.82,46294.77
1629158400,46073.34,45294.84,45927.4,2343.77,106861122.56,45776.87
1629154800,46193.99,45745.56,46122.58,986.25,45338970.92,45927.4
1629151200,46346.24,46007.57,46070.13,821.92,37963946.26,46122.58
1629147600,46242.66,45908.34,46077.79,747.59,34446499.16,46070.13
1629144000,46110.4,45681.1,46097.35,1967.8,90212718.42,46077.79
1629140400,46488.73,46087.06,46488.73,879.63,40704460.43,46097.35
1629136800,46653.02,46395.51,46484.84,695.12,32334698.39,46488.73
1629133200,46538.26,46197.39,46434.63,898.76,41688486.14,46484.84
1629129600,46537.88,46238.7,46356.19,1122.72,52089535.94,46434.63
1629126000,46360.56,45987.36,46104.16,2308.82,106636283.34,46356.19
1629122400,46577.64,46090.77,46412.02,2754.34,127593160.05,46104.16
1629118800,47381.28,46322.74,47319.13,2971.26,138773121.16,46412.02
1629115200,47707.84,47181.64,47550.59,1042.0,49371699.8,47319.13
1629111600,47672.2,47399.62,47434.85,931.23,44281500.98,47550.59
1629108000,47551.76,47185.65,47187.41,1143.15,54171499.92,47434.85
1629104400,47247.01,47063.64,47162.74,552.78,26070404.63,47187.41
1629100800,47431.27,47024.79,47335.04,700.83,33075343.3,47162.74
1629097200,47525.31,47317.58,47372.05,361.21,17122145.25,47335.04
1629093600,47726.57,47236.0,47634.87,656.4,31137857.2,47372.05
1629090000,47638.54,47426.56,47427.96,365.69,17376874.32,47634.87
1629086400,47575.05,47382.84,47388.25,587.06,27879608.67,47427.96
1629082800,48064.42,47349.96,48002.55,1147.33,54672105.49,47388.25
1629079200,48008.71,47598.21,47670.06,1327.55,63476146.74,48002.55
1629075600,47717.09,47514.32,47594.93,697.92,33223822.43,47670.06
1629072000,47839.51,46817.72,47015.94,2792.65,132736474.74,47594.93
1629068400,47332.23,46935.48,47254.48,1360.05,64110859.94,47015.94
1629064800,47279.67,46882.76,46884.35,1050.71,49541736.16,47254.48
1629061200,47008.39,46499.31,46725.35,734.23,34375656.68,46884.35
1629057600,46758.0,46304.15,46371.3,864.41,40256839.81,46725.35
1629054000,46451.55,46123.71,46312.3,679.18,31435861.47,46371.3
1629050400,46314.47,45884.83,46005.46,954.75,44041859.03,46312.3
1629046800,46078.87,45676.54,45905.51,743.61,34105458.36,46005.46
1629043200,46355.19,45890.57,46199.81,608.13,28037849.12,45905.51
1629039600,46209.94,45871.1,45926.39,505.83,23270344.8,46199.81
1629036000,46514.13,45814.36,46078.69,1043.45,48206094.2,45926.39
1629032400,46078.71,45595.22,45836.15,810.71,37158939.48,46078.69
1629028800,46085.12,45753.71,45960.11,564.69,25911514.08,45836.15
1629025200,46127.7,45702.24,45965.11,630.82,28983825.08,45960.11
1629021600,46176.7,45840.77,46064.51,508.46,23396900.74,45965.11
1629018000,46182.75,45689.31,45776.09,536.7,24664018.75,46064.51
1629014400,45947.81,45620.13,45786.98,1001.71,45866369.09,45776.09
1629010800,46492.99,45713.09,46472.45,1987.88,91467904.02,45786.98
1629007200,46798.28,46345.22,46661.88,481.8,22404258.84,46472.45
1629003600,46898.44,46568.91,46748.65,360.15,16833350.85,46661.88
1629000000,46922.57,46525.9,46909.48,704.27,32891227.74,46748.65
1628996400,47287.2,46860.64,47225.93,499.93,23539715.86,46909.48
1628992800,47357.88,47137.71,47165.54,416.48,19689951.59,47225.93
1628989200,47390.93,47128.98,47215.78,454.2,21457851.46,47165.54
1628985600,47242.01,46969.4,47102.03,530.71,25015507.69,47215.78
1628982000,47210.76,46877.9,46884.43,594.64,27994732.61,47102.03
1628978400,47237.69,46882.72,47049.76,774.14,36417554.52,46884.43
1628974800,47082.4,46675.56,46683.27,633.38,29688812.56,47049.76
1628971200,47084.85,46386.89,47084.85,1410.89,65772087.72,46683.27
1628967600,47370.29,46718.75,46775.29,1214.59,57208884.95,47084.85
1628964000,46902.01,46726.95,46829.76,413.52,19351413.24,46775.29
1628960400,46912.6,46641.95,46897.15,519.85,24329914.04,46829.76
1628956800,47011.67,46709.65,46967.94,715.25,33525658.69,46897.15
1628953200,46970.2,46606.15,46936.23,1199.6,56223349.27,46967.94
1628949600,46969.0,46485.78,46531.64,1294.14,60523461.02,46936.23
1628946000,46531.64,46146.91,46310.09,929.68,43101781.99,46531.64
1628942400,46608.57,46291.98,46588.79,1183.25,54927119.09,46310.09
1628938800,46595.02,46049.28,46346.55,1630.84,75544031.82,46588.79
1628935200,47264.46,46145.58,46993.79,3442.34,160857636.77,46346.55
1628931600,48136.25,46826.34,47629.39,3082.47,146921203.67,46993.79
1628928000,47720.6,47569.55,47646.07,382.97,18246490.88,47629.39
1628924400,47741.77,47523.4,47549.55,449.5,21430202.22,47646.07
1628920800,47691.4,47538.69,47557.74,362.69,17268070.51,47549.55
1628917200,47599.56,47471.46,47480.54,346.45,16470310.19,47557.74
1628913600,47683.42,47474.22,47572.11,478.99,22785654.34,47480.54
1628910000,47610.39,47458.59,47586.06,441.22,20977594.52,47572.11
1628906400,47654.31,47425.33,47599.45,613.46,29171426.38,47586.06
1628902800,47774.97,47592.89,47643.11,756.3,36051366.2,47599.45
1628899200,47853.16,47539.91,47832.93,958.37,45710781.6,47643.11
1628895600,47867.32,47545.36,47583.41,1049.8,50066463.18,47832.93
1628892000,47674.29,47509.51,47586.88,901.99,42927505.7,47583.41
1628888400,47840.06,47551.0,47606.58,1881.84,89774372.92,47586.88
1628884800,47890.79,46440.25,46482.99,5831.18,276203293.67,47606.58
1628881200,46548.32,46307.11,46514.37,673.66,31266564.88,46482.99
1628877600,46632.54,46396.07,46514.82,718.15,33421208.67,46514.37
1628874000,46639.99,46426.21,46553.75,891.99,41507975.43,46514.82
1628870400,46554.66,46255.74,46405.3,804.12,37337052.28,46553.75
1628866800,46532.72,46189.47,46460.59,1209.39,56010447.63,46405.3
1628863200,46645.01,46304.13,46557.29,1017.26,47284037.32,46460.59
1628859600,46685.21,46442.55,46542.01,944.62,43983321.9,46557.29
1628856000,46649.04,46173.06,46202.51,1235.3,57400343.1,46542.01
1628852400,46566.54,46200.88,46328.61,1538.98,71391404.55,46202.51
1628848800,46498.63,46259.05,46266.14,1214.97,56374245.98,46328.61
1628845200,46472.72,46172.51,46172.58,1505.61,69761485.64,46266.14
1628841600,46320.03,46029.38,46117.78,1096.89,50654823.53,46172.58
1628838000,46348.32,45867.01,45868.43,2100.26,96986163.92,46117.78
1628834400,45956.02,45192.64,45281.25,2248.18,102634064.5,45868.43
1628830800,45395.62,45159.74,45282.23,651.74,29518782.77,45281.25
1628827200,45324.19,44961.13,45184.06,905.57,40875858.48,45282.23
1628823600,45390.22,45173.88,45320.06,850.56,38518162.06,45184.06
1628820000,45393.4,44860.13,44860.14,1786.81,80669557.49,45320.06
1628816400,44941.24,44473.66,44517.94,1905.34,85325648.94,44860.14
1628812800,44687.86,44260.38,44425.52,1478.44,65826068.73,44517.94
1628809200,44540.43,43975.65,43975.65,1138.73,50500885.98,44425.52
1628805600,44308.22,43901.62,44253.14,1332.83,58702316.1,43975.65
1628802000,44512.46,44175.91,44458.88,746.33,33089536.62,44253.14
